date,open,high,low,close,volume
2022-09-14,141.5500030517578,141.8000030517578,140.07000732421875,141.27000427246094,1575900
2022-09-15,140.86000061035156,142.25999450683594,139.7899932861328,140.14999389648438,1678700
2022-09-16,138.61000061035156,139.0399932861328,137.5800018310547,138.75,2430900
2022-09-19,136.86000061035156,139.22000122070312,136.86000061035156,139.14999389648438,1283100
2022-09-20,138.00999450683594,138.10000610351562,135.9199981689453,136.91000366210938,1497600
2022-09-21,137.63999938964844,138.8000030517578,134.63999938964844,134.63999938964844,2226800
2022-09-22,134.55999755859375,134.7100067138672,132.60000610351562,132.7100067138672,3304900
2022-09-23,131.3800048828125,131.3800048828125,128.69000244140625,130.47999572753906,4099600
2022-09-26,129.99000549316406,130.97999572753906,128.08999633789062,128.58999633789062,2987200
2022-09-27,129.86000061035156,130.57000732421875,127.26000213623047,128.17999267578125,2756000
2022-09-28,128.9499969482422,131.80999755859375,128.4499969482422,131.16000366210938,4854500
2022-09-29,129.97000122070312,130.0,127.73999786376953,128.67999267578125,3154600
2022-09-30,128.57000732421875,129.85000610351562,127.08000183105469,127.27999877929688,2548300
2022-10-03,128.6699981689453,131.60000610351562,127.94000244140625,130.8300018310547,4943300
2022-10-04,132.85000610351562,135.36000061035156,132.80999755859375,135.33999633789062,4074600
2022-10-05,133.69000244140625,135.69000244140625,132.8000030517578,134.80999755859375,2399300
2022-10-06,134.25999450683594,135.3000030517578,133.0800018310547,133.30999755859375,1698900
2022-10-07,132.00999450683594,132.1999969482422,129.38999938964844,130.14999389648438,3197700
2022-10-10,130.61000061035156,130.75999450683594,128.39999389648438,129.27000427246094,3571800
2022-10-11,128.7899932861328,130.44000244140625,127.7300033569336,128.69000244140625,2521900
2022-10-12,128.74000549316406,129.13999938964844,127.91000366210938,128.02000427246094,2419900
2022-10-13,125.45999908447266,131.6999969482422,124.91999816894531,131.10000610351562,4820200
2022-10-14,131.97999572753906,132.6999969482422,127.91999816894531,128.1999969482422,2663400
2022-10-17,130.30999755859375,131.67999267578125,130.30999755859375,130.99000549316406,2500700
2022-10-18,133.50999450683594,134.2100067138672,131.6699981689453,132.92999267578125,4707000
2022-10-19,132.00999450683594,132.77999877929688,130.3699951171875,131.36000061035156,2030400
2022-10-20,131.52999877929688,132.77000427246094,129.6199951171875,129.89999389648438,2821500
2022-10-21,129.88999938964844,133.05999755859375,129.27999877929688,132.8699951171875,2535100
2022-10-24,133.52000427246094,134.72000122070312,132.6699981689453,134.35000610351562,2637600
2022-10-25,134.36000061035156,137.0500030517578,134.27000427246094,136.92999267578125,3735900
2022-10-26,137.05999755859375,138.8699951171875,136.80999755859375,137.1999969482422,2762100
2022-10-27,138.0,139.14999389648438,137.1699981689453,137.3300018310547,2734800
2022-10-28,137.39999389648438,140.3300018310547,137.22000122070312,140.17999267578125,3407200
2022-10-31,139.44000244140625,140.4499969482422,139.11000061035156,139.55999755859375,3715700
2022-11-01,141.02999877929688,141.22999572753906,139.25,139.89999389648438,3684400
2022-11-02,139.63999938964844,143.5500030517578,136.49000549316406,136.49000549316406,4326800
2022-11-03,135.0800018310547,136.74000549316406,134.08999633789062,135.8000030517578,4013800
2022-11-04,137.6999969482422,138.83999633789062,135.74000549316406,137.91000366210938,5355300
2022-11-07,138.47000122070312,139.1999969482422,137.5399932861328,139.00999450683594,3693600
2022-11-08,139.36000061035156,141.1300048828125,138.33999633789062,139.83999633789062,6172400
2022-11-09,138.9199981689453,139.6999969482422,137.1199951171875,137.3300018310547,2566800
2022-11-10,142.07000732421875,144.8800048828125,141.75,144.69000244140625,6723100
2022-11-11,145.17999267578125,146.5800018310547,144.74000549316406,146.0800018310547,7571900
2022-11-14,145.55999755859375,146.6199951171875,144.41000366210938,144.49000549316406,3673600
2022-11-15,146.63999938964844,146.9600067138672,144.4600067138672,145.85000610351562,3981800
2022-11-16,145.13999938964844,145.32000732421875,144.00999450683594,144.3000030517578,4210900
2022-11-17,142.3699951171875,143.49000549316406,141.75,143.4600067138672,5512600
2022-11-18,144.91000366210938,145.16000366210938,143.33999633789062,144.52999877929688,3439700
2022-11-21,143.91000366210938,144.6699981689453,143.55999755859375,144.47000122070312,1938100
2022-11-22,145.25999450683594,146.4600067138672,144.92999267578125,146.38999938964844,3184200
2022-11-23,146.14999389648438,147.24000549316406,146.0800018310547,147.0,2213200
2022-11-25,147.0,147.5,147.0,147.5,825500
2022-11-28,146.27999877929688,146.74000549316406,144.5800018310547,144.8699951171875,1915600
2022-11-29,145.13999938964844,145.7899932861328,144.6300048828125,145.3300018310547,2202100
2022-11-30,145.5,148.88999938964844,144.32000732421875,148.82000732421875,4546500
2022-12-01,149.6199951171875,150.1999969482422,148.35000610351562,149.02999877929688,3723600
2022-12-02,147.1699981689453,149.36000061035156,147.1699981689453,148.94000244140625,2260600
2022-12-05,147.8800048828125,147.97000122070312,145.6199951171875,146.05999755859375,2811400
2022-12-06,146.10000610351562,146.27000427246094,143.47000122070312,144.4600067138672,2693600
2022-12-07,144.05999755859375,145.27000427246094,143.91000366210938,144.22000122070312,2269900
2022-12-08,145.07000732421875,145.8699951171875,144.50999450683594,145.14999389648438,2570600
2022-12-09,144.66000366210938,145.41000366210938,143.97000122070312,144.02999877929688,1650200
2022-12-12,144.27000427246094,146.14999389648438,143.8699951171875,146.14999389648438,1914200
2022-12-13,150.0800018310547,150.0800018310547,146.1199951171875,147.1699981689453,4117400
2022-12-14,147.10000610351562,148.36000061035156,145.22999572753906,146.3000030517578,2919500
2022-12-15,144.4600067138672,144.72000122070312,142.5500030517578,143.08999633789062,3411200
2022-12-16,141.8300018310547,142.24000549316406,140.42999267578125,141.36000061035156,2988000
2022-12-19,140.86000061035156,141.14999389648438,138.9600067138672,139.6300048828125,4400500
2022-12-20,139.4600067138672,140.36000061035156,139.00999450683594,139.77000427246094,2076800
2022-12-21,140.94000244140625,142.27000427246094,140.77999877929688,141.92999267578125,3052200
2022-12-22,140.8300018310547,140.88999938964844,138.00999450683594,140.38999938964844,3763300
2022-12-23,140.27999877929688,141.33999633789062,139.57000732421875,141.2899932861328,2284500
2022-12-27,141.4199981689453,141.85000610351562,140.55999755859375,141.3800048828125,2010700
2022-12-28,141.47999572753906,141.89999389648438,139.32000732421875,139.35000610351562,2306100
2022-12-29,140.27999877929688,142.22000122070312,140.13999938964844,141.8300018310547,2587400
2022-12-30,140.94000244140625,141.33999633789062,139.9600067138672,141.25,2805100
2023-01-03,142.0800018310547,142.83999633789062,140.0,141.1199951171875,3859700
2023-01-04,142.0800018310547,143.9199981689453,141.85000610351562,143.32000732421875,2506200
2023-01-05,142.38999938964844,142.52999877929688,141.39999389648438,141.8300018310547,2243500
2023-01-06,143.32000732421875,145.63999938964844,142.30999755859375,145.22999572753906,2841600
2023-01-09,145.97000122070312,147.14999389648438,145.22000122070312,145.2899932861328,2701400
2023-01-10,145.10000610351562,146.41000366210938,144.64999389648438,146.3800048828125,2115300
2023-01-11,146.97000122070312,148.17999267578125,146.8000030517578,148.16000366210938,3979800
2023-01-12,148.61000061035156,149.24000549316406,147.22000122070312,148.72000122070312,2916800
2023-01-13,147.52999877929688,149.27000427246094,147.30999755859375,149.07000732421875,2069900
2023-01-17,148.97000122070312,149.66000366210938,148.55999755859375,148.74000549316406,3228600
2023-01-18,149.3300018310547,149.67999267578125,146.3699951171875,146.4499969482422,2689300
2023-01-19,145.5500030517578,145.82000732421875,144.3699951171875,144.94000244140625,2753100
2023-01-20,145.44000244140625,147.5399932861328,144.55999755859375,147.4600067138672,2564800
2023-01-23,147.7899932861328,149.9499969482422,147.5,149.3300018310547,2475700
2023-01-24,148.89999389648438,149.3699951171875,148.02999877929688,148.97999572753906,2383300
2023-01-25,147.72999572753906,149.35000610351562,146.9499969482422,149.32000732421875,2948800
2023-01-26,150.14999389648438,150.61000061035156,149.0,150.52000427246094,4367800
2023-01-27,150.2100067138672,151.5399932861328,149.97999572753906,150.8000030517578,2888300
2023-01-30,149.72999572753906,150.86000061035156,149.10000610351562,149.1999969482422,2587000
2023-01-31,149.5800018310547,151.72999572753906,149.24000549316406,151.72999572753906,3279900
2023-02-01,150.94000244140625,154.2899932861328,150.22999572753906,153.27999877929688,3688100
2023-02-02,154.35000610351562,155.72000122070312,153.6999969482422,154.9600067138672,4528000
2023-02-03,153.3800048828125,154.27999877929688,152.6300048828125,153.05999755859375,4671900
2023-02-06,152.07000732421875,152.4600067138672,151.47000122070312,151.97999572753906,1874000
2023-02-07,151.63999938964844,153.85000610351562,150.77000427246094,153.39999389648438,4267400
2023-02-08,152.58999633789062,153.13999938964844,151.60000610351562,151.88999938964844,2797000
2023-02-09,153.07000732421875,153.36000061035156,150.05999755859375,150.5,2179500
2023-02-10,150.08999633789062,151.10000610351562,149.80999755859375,150.9600067138672,2329900
2023-02-13,151.13999938964844,152.6699981689453,150.85000610351562,152.64999389648438,2036100
2023-02-14,152.25999450683594,153.4600067138672,151.02000427246094,152.36000061035156,3398000
2023-02-15,151.60000610351562,153.10000610351562,151.3000030517578,153.0800018310547,1892400
2023-02-16,151.2899932861328,152.74000549316406,150.92999267578125,151.35000610351562,2223700
2023-02-17,150.7100067138672,151.14999389648438,149.80999755859375,151.02999877929688,1673900
2023-02-21,149.7100067138672,149.8000030517578,147.52000427246094,147.75,2587800
2023-02-22,147.85000610351562,148.50999450683594,146.99000549316406,147.57000732421875,3720800
2023-02-23,148.47000122070312,148.80999755859375,146.55999755859375,148.1199951171875,2632600
2023-02-24,146.3699951171875,147.16000366210938,145.6699981689453,146.85000610351562,3517500
2023-02-27,148.10000610351562,148.6699981689453,146.67999267578125,147.02999877929688,2366500
2023-02-28,147.0800018310547,147.75999450683594,146.60000610351562,146.60000610351562,2763300
2023-03-01,146.35000610351562,146.88999938964844,145.74000549316406,146.3300018310547,2872500
2023-03-02,145.77000427246094,147.7899932861328,145.3000030517578,147.47999572753906,3517300
2023-03-03,148.17999267578125,149.72000122070312,147.61000061035156,149.5500030517578,3095000
2023-03-06,149.72999572753906,150.2100067138672,148.60000610351562,148.8300018310547,2626400
2023-03-07,148.8699951171875,149.02000427246094,146.22000122070312,146.42999267578125,2875200
2023-03-08,146.49000549316406,147.1699981689453,145.8800048828125,146.74000549316406,3049300
2023-03-09,146.85000610351562,147.2899932861328,143.19000244140625,143.5,3693800
2023-03-10,143.1300048828125,143.50999450683594,139.64999389648438,140.47000122070312,7123300
2023-03-13,138.00999450683594,140.6999969482422,137.02000427246094,138.75,8104700
2023-03-14,141.22000122070312,141.9499969482422,139.11000061035156,140.6999969482422,3819100
2023-03-15,138.11000061035156,138.72999572753906,136.6699981689453,138.72999572753906,6605200
2023-03-16,137.52000427246094,140.69000244140625,137.13999938964844,140.39999389648438,8420400
2023-03-17,139.9600067138672,139.9600067138672,137.5800018310547,138.02999877929688,4967300
2023-03-20,137.88999938964844,139.6699981689453,137.88999938964844,139.1199951171875,3404300
2023-03-21,140.6999969482422,141.25999450683594,140.13999938964844,140.97999572753906,2214900
2023-03-22,140.99000549316406,141.49000549316406,137.67999267578125,137.80999755859375,5039600
2023-03-23,138.52000427246094,139.88999938964844,136.3699951171875,137.35000610351562,7020600
2023-03-24,136.61000061035156,138.6199951171875,135.7899932861328,138.52000427246094,6862600
2023-03-27,139.7100067138672,140.14999389648438,138.86000061035156,139.44000244140625,3065600
2023-03-28,139.22999572753906,140.1300048828125,139.10000610351562,139.72000122070312,1693400
2023-03-29,141.0,141.92999267578125,140.8300018310547,141.82000732421875,2480600
2023-03-30,142.94000244140625,143.17999267578125,141.92999267578125,142.52000427246094,2695900
2023-03-31,143.0800018310547,144.67999267578125,143.0800018310547,144.6199951171875,2737800
2023-04-03,144.72000122070312,145.2899932861328,144.05999755859375,144.74000549316406,3390800
2023-04-04,145.02999877929688,145.10000610351562,142.64999389648438,143.2899932861328,2904000
2023-04-05,142.85000610351562,143.41000366210938,142.3699951171875,142.99000549316406,3234000
2023-04-06,142.8300018310547,143.27999877929688,142.3800048828125,143.08999633789062,2182700
2023-04-10,142.49000549316406,144.0,142.36000061035156,143.9600067138672,2635300
2023-04-11,144.38999938964844,145.44000244140625,144.32000732421875,144.89999389648438,2225200
2023-04-12,145.80999755859375,145.8699951171875,143.97999572753906,144.1999969482422,3066100
2023-04-13,144.4499969482422,145.55999755859375,143.86000061035156,145.30999755859375,3190500
2023-04-14,145.27999877929688,145.99000549316406,143.91000366210938,144.64999389648438,2504300
2023-04-17,144.7100067138672,145.63999938964844,144.44000244140625,145.6300048828125,2399800
2023-04-18,146.0399932861328,146.2100067138672,145.1199951171875,145.63999938964844,1569400
2023-04-19,145.0,145.85000610351562,144.8699951171875,145.67999267578125,1784900
2023-04-20,144.72000122070312,145.39999389648438,144.38999938964844,144.8800048828125,3451700
2023-04-21,145.1300048828125,145.1300048828125,144.1300048828125,144.9199981689453,2160900
2023-04-24,144.86000061035156,145.2899932861328,144.58999633789062,145.19000244140625,1523600
2023-04-25,144.39999389648438,144.42999267578125,142.63999938964844,142.72000122070312,2563200
2023-04-26,142.39999389648438,142.47999572753906,140.94000244140625,141.22999572753906,5378700
2023-04-27,141.82000732421875,143.5800018310547,141.42999267578125,143.5500030517578,5993000
2023-04-28,143.25999450683594,145.19000244140625,143.22999572753906,145.13999938964844,2965600
2023-05-01,145.02999877929688,145.8300018310547,144.86000061035156,145.00999450683594,3000900
2023-05-02,144.52999877929688,144.52999877929688,141.4499969482422,142.83999633789062,4489800
2023-05-03,143.10000610351562,144.25,141.88999938964844,142.00999450683594,5835800
2023-05-04,141.69000244140625,141.91000366210938,140.16000366210938,140.66000366210938,5483300
2023-05-05,141.89999389648438,143.42999267578125,141.89999389648438,143.02999877929688,4860300
2023-05-08,143.4199981689453,143.44000244140625,142.3000030517578,142.77000427246094,2332900
2023-05-09,142.1199951171875,142.5800018310547,141.75999450683594,142.24000549316406,2242700
2023-05-10,143.25999450683594,143.42999267578125,140.9199981689453,142.22000122070312,3871400
2023-05-11,141.61000061035156,141.75,140.77999877929688,141.50999450683594,3839400
2023-05-12,142.0399932861328,142.17999267578125,140.60000610351562,141.52000427246094,3477400
2023-05-15,141.72999572753906,142.5399932861328,141.25999450683594,142.32000732421875,2322700
2023-05-16,141.86000061035156,141.86000061035156,140.2899932861328,140.30999755859375,4668100
2023-05-17,141.05999755859375,142.39999389648438,140.4199981689453,142.08999633789062,6902700
2023-05-18,141.8699951171875,143.38999938964844,141.61000061035156,143.24000549316406,3800000
2023-05-19,143.67999267578125,143.8699951171875,142.3300018310547,142.86000061035156,5758200
2023-05-22,142.94000244140625,143.67999267578125,142.22000122070312,143.0800018310547,4411500
2023-05-23,142.60000610351562,143.10000610351562,141.44000244140625,141.5500030517578,6919600
2023-05-24,140.92999267578125,141.00999450683594,139.72999572753906,140.00999450683594,2940500
2023-05-25,140.17999267578125,140.39999389648438,138.9499969482422,139.9199981689453,4696000
2023-05-26,140.2100067138672,141.27000427246094,140.02999877929688,141.08999633789062,4572500
2023-05-30,141.3699951171875,141.72000122070312,140.36000061035156,140.83999633789062,8268500
2023-05-31,140.1300048828125,140.22000122070312,138.80999755859375,139.61000061035156,7611200
2023-06-01,139.8699951171875,141.11000061035156,139.0500030517578,140.66000366210938,4478300
2023-06-02,141.89999389648438,144.02999877929688,141.8300018310547,143.72999572753906,10284600
2023-06-05,143.91000366210938,143.9600067138672,143.0,143.24000549316406,5415100
2023-06-06,143.1699981689453,144.4199981689453,143.02999877929688,144.2100067138672,5333300
2023-06-07,144.47999572753906,145.47000122070312,144.16000366210938,145.27000427246094,13306200
2023-06-08,145.0500030517578,145.5399932861328,144.33999633789062,145.3300018310547,5882400
2023-06-09,145.5,145.83999633789062,144.8300018310547,145.16000366210938,4396800
2023-06-12,145.4499969482422,146.2100067138672,145.0,146.1199951171875,3733100
2023-06-13,146.58999633789062,147.75,146.39999389648438,147.52999877929688,6802500
2023-06-14,147.9199981689453,148.4600067138672,146.4199981689453,147.25,8456400
2023-06-15,146.9499969482422,149.3000030517578,146.9499969482422,148.9499969482422,5177400
2023-06-16,149.61000061035156,149.8800048828125,148.60000610351562,148.8300018310547,11152900
2023-06-20,147.47000122070312,147.49000549316406,146.2899932861328,146.83999633789062,4514200
2023-06-21,146.39999389648438,147.16000366210938,145.8300018310547,146.6300048828125,5481700
2023-06-22,146.4199981689453,146.5500030517578,145.47000122070312,146.02999877929688,3852200
2023-06-23,145.00999450683594,145.47999572753906,144.52000427246094,144.77000427246094,3869600
2023-06-26,144.77000427246094,146.0399932861328,144.77000427246094,145.64999389648438,4300000
2023-06-27,145.86000061035156,147.63999938964844,145.58999633789062,147.42999267578125,8880500
2023-06-28,147.1699981689453,147.32000732421875,146.47999572753906,147.17999267578125,4335600
2023-06-29,147.1300048828125,148.35000610351562,146.83999633789062,148.3300018310547,7610700
2023-06-30,149.25,150.00999450683594,148.88999938964844,149.63999938964844,4742300
2023-07-03,149.35000610351562,150.24000549316406,149.14999389648438,150.00999450683594,2797300
2023-07-05,149.38999938964844,149.8300018310547,148.8699951171875,149.3699951171875,4333900
2023-07-06,148.0,148.2899932861328,146.94000244140625,148.14999389648438,7769500
2023-07-07,147.91000366210938,149.7899932861328,147.82000732421875,148.52000427246094,3213100
2023-07-10,148.4199981689453,150.02999877929688,148.36000061035156,149.85000610351562,4145800
2023-07-11,150.22000122070312,151.72000122070312,150.19000244140625,151.5399932861328,10166300
2023-07-12,152.97000122070312,153.02000427246094,152.07000732421875,152.24000549316406,6668900
2023-07-13,152.69000244140625,153.1999969482422,152.33999633789062,152.9600067138672,5458400
2023-07-14,153.10000610351562,153.10000610351562,151.67999267578125,152.05999755859375,6345100
2023-07-17,151.77999877929688,152.77000427246094,151.32000732421875,152.35000610351562,5352900
2023-07-18,152.35000610351562,153.60000610351562,152.22000122070312,153.2899932861328,5442200
2023-07-19,153.58999633789062,154.32000732421875,153.42999267578125,154.0500030517578,8551800
2023-07-20,153.88999938964844,154.1699981689453,153.35000610351562,153.88999938964844,7542400
2023-07-21,154.39999389648438,154.58999633789062,153.6300048828125,154.11000061035156,5511700
2023-07-24,154.39999389648438,154.8300018310547,154.05999755859375,154.5399932861328,3358000
2023-07-25,154.33999633789062,155.0800018310547,154.11000061035156,154.64999389648438,5010400
2023-07-26,154.35000610351562,155.3300018310547,154.25999450683594,155.0,5149100
2023-07-27,155.77000427246094,155.77000427246094,153.3699951171875,153.63999938964844,6057500
2023-07-28,155.0500030517578,155.10000610351562,153.7899932861328,154.39999389648438,6004400
2023-07-31,154.75,155.19000244140625,154.35000610351562,154.8800048828125,3809500
2023-08-01,154.17999267578125,154.64999389648438,153.77999877929688,154.25,3038100
2023-08-02,153.07000732421875,153.52999877929688,152.4499969482422,152.77999877929688,6038100
2023-08-03,152.1999969482422,152.5399932861328,151.44000244140625,152.02000427246094,4871400
2023-08-04,152.35000610351562,153.1300048828125,151.14999389648438,151.33999633789062,4016200
2023-08-07,151.9199981689453,152.7100067138672,151.8699951171875,152.6199951171875,3359000
2023-08-08,151.25999450683594,152.00999450683594,150.39999389648438,151.86000061035156,3521700
2023-08-09,151.97999572753906,152.44000244140625,151.1999969482422,151.4199981689453,5116400
2023-08-10,152.16000366210938,153.11000061035156,150.91000366210938,151.24000549316406,3943500
2023-08-11,150.77000427246094,151.67999267578125,150.6300048828125,151.27000427246094,4139400
2023-08-14,150.99000549316406,151.25999450683594,150.4499969482422,151.24000549316406,2929100
2023-08-15,150.33999633789062,150.38999938964844,149.08999633789062,149.25,3439800
2023-08-16,149.0500030517578,149.6699981689453,148.1199951171875,148.16000366210938,5386200
2023-08-17,148.74000549316406,148.8300018310547,146.92999267578125,147.02000427246094,5092200
2023-08-18,146.1300048828125,147.52000427246094,145.9199981689453,147.27999877929688,4654100
2023-08-21,147.41000366210938,147.67999267578125,146.24000549316406,147.25,3909100
2023-08-22,147.52999877929688,147.74000549316406,146.52000427246094,146.6699981689453,3955500
2023-08-23,146.97999572753906,148.02000427246094,146.66000366210938,147.88999938964844,3683200
2023-08-24,147.7899932861328,148.80999755859375,146.4499969482422,146.47000122070312,3281000
2023-08-25,147.07000732421875,147.80999755859375,145.9600067138672,147.2100067138672,5393300
2023-08-28,147.8800048828125,148.69000244140625,147.77000427246094,148.30999755859375,4273700
2023-08-29,148.41000366210938,150.02000427246094,148.14999389648438,149.97999572753906,5362000
2023-08-30,150.05999755859375,150.6699981689453,149.91000366210938,150.4499969482422,6138000
2023-08-31,150.7100067138672,150.77000427246094,149.8699951171875,149.9199981689453,5314200
2023-09-01,150.86000061035156,151.1699981689453,150.10000610351562,150.5399932861328,4846200
2023-09-05,150.30999755859375,150.30999755859375,148.6300048828125,148.67999267578125,3754600
2023-09-06,148.41000366210938,148.7899932861328,147.44000244140625,148.1699981689453,5019700
2023-09-07,147.75999450683594,148.08999633789062,147.05999755859375,147.5800018310547,4834200
2023-09-08,147.77999877929688,148.02999877929688,147.38999938964844,147.64999389648438,2480800
2023-09-11,148.3300018310547,148.5800018310547,147.6199951171875,147.88999938964844,2917500
2023-09-12,147.5500030517578,148.3699951171875,147.50999450683594,147.6999969482422,3062400
2023-09-13,147.83999633789062,148.02999877929688,146.69000244140625,147.11000061035156,3821800
2023-09-14,148.11000061035156,148.92999267578125,147.9600067138672,148.8300018310547,3080600
2023-09-15,148.35000610351562,148.7100067138672,147.44000244140625,147.5800018310547,3637700
2023-09-18,146.89999389648438,147.0500030517578,146.2100067138672,146.58999633789062,2843700
2023-09-19,146.5800018310547,146.75,145.66000366210938,146.35000610351562,3814000
2023-09-20,146.91000366210938,147.41000366210938,145.6300048828125,145.67999267578125,4128100
2023-09-21,145.02000427246094,145.1699981689453,143.17999267578125,143.25999450683594,4778100
2023-09-22,143.50999450683594,143.69000244140625,142.55999755859375,142.69000244140625,3362700
2023-09-25,142.0800018310547,143.0800018310547,142.0500030517578,143.0500030517578,6184600
2023-09-26,142.25,142.60000610351562,140.91000366210938,141.0399932861328,4013000
2023-09-27,141.64999389648438,141.80999755859375,140.13999938964844,141.08999633789062,5306400
2023-09-28,141.08999633789062,142.60000610351562,141.08999633789062,142.07000732421875,6516300
2023-09-29,142.99000549316406,143.2100067138672,141.27999877929688,141.69000244140625,5839300
2023-10-02,141.25,141.47999572753906,139.41000366210938,140.08999633789062,7668900
2023-10-03,139.3000030517578,139.9199981689453,137.91000366210938,138.41000366210938,6579100
2023-10-04,138.77000427246094,139.3300018310547,137.50999450683594,139.1999969482422,7483500
2023-10-05,139.10000610351562,139.38999938964844,137.9600067138672,138.8000030517578,4976800
2023-10-06,138.1199951171875,140.74000549316406,137.32000732421875,140.0,8193300
2023-10-09,139.4199981689453,141.2100067138672,139.3300018310547,141.0,3955400
2023-10-10,141.3699951171875,142.9199981689453,141.27999877929688,142.0800018310547,5192900
2023-10-11,142.22000122070312,142.69000244140625,141.38999938964844,142.3800048828125,4211300
2023-10-12,142.57000732421875,142.61000061035156,139.77999877929688,140.60000610351562,6378300
2023-10-13,141.02000427246094,141.4499969482422,139.69000244140625,140.2899932861328,5019900
2023-10-16,141.27999877929688,142.3000030517578,140.66000366210938,142.0399932861328,3995000
2023-10-17,141.2100067138672,143.5,141.2100067138672,142.74000549316406,4954900
2023-10-18,142.02999877929688,142.11000061035156,140.2899932861328,140.47999572753906,3986800
2023-10-19,140.4499969482422,141.05999755859375,138.50999450683594,138.74000549316406,6056300
2023-10-20,138.4600067138672,138.69000244140625,136.97000122070312,137.00999450683594,5247800
2023-10-23,136.33999633789062,137.6300048828125,135.88999938964844,136.13999938964844,7157000
2023-10-24,136.8000030517578,137.64999389648438,136.33999633789062,137.00999450683594,6337700
2023-10-25,136.36000061035156,136.60000610351562,135.30999755859375,135.5,6627700
2023-10-26,135.38999938964844,136.4199981689453,135.02000427246094,135.22000122070312,13893800
2023-10-27,135.55999755859375,135.55999755859375,133.33999633789062,133.66000366210938,7744900
2023-10-30,134.50999450683594,135.0399932861328,133.5399932861328,134.7100067138672,10830300
2023-10-31,135.02999877929688,135.97000122070312,134.5,135.8300018310547,6021900
2023-11-01,135.8699951171875,136.5399932861328,135.1699981689453,136.2899932861328,6508700
2023-11-02,137.42999267578125,139.4199981689453,137.3800048828125,139.30999755859375,7961700
2023-11-03,140.82000732421875,142.25,140.77000427246094,141.58999633789062,7473300
2023-11-06,141.7100067138672,141.83999633789062,140.3800048828125,140.85000610351562,5054800
2023-11-07,140.58999633789062,140.9199981689453,140.07000732421875,140.5500030517578,3636800
2023-11-08,140.72000122070312,140.94000244140625,139.72999572753906,140.32000732421875,3994900
2023-11-09,140.8800048828125,140.94000244140625,139.0399932861328,139.1300048828125,6288500
2023-11-10,139.7100067138672,140.88999938964844,139.02999877929688,140.75999450683594,6783800
2023-11-13,140.30999755859375,140.9600067138672,140.05999755859375,140.5800018310547,4142700
2023-11-14,142.77999877929688,145.0399932861328,142.77000427246094,144.58999633789062,15157800
2023-11-15,144.88999938964844,146.22999572753906,144.88999938964844,145.27000427246094,8133800
2023-11-16,145.14999389648438,145.52999877929688,144.35000610351562,144.7899932861328,5466700
2023-11-17,145.4499969482422,145.66000366210938,144.9600067138672,145.49000549316406,5027100
2023-11-20,145.3300018310547,146.4199981689453,144.8300018310547,146.07000732421875,6441800
2023-11-21,145.82000732421875,146.0800018310547,145.49000549316406,145.8000030517578,4612600
2023-11-22,146.25999450683594,146.86000061035156,146.00999450683594,146.47999572753906,4388100
2023-11-24,146.42999267578125,147.02999877929688,146.35000610351562,146.91000366210938,1156200
2023-11-27,146.5500030517578,146.8300018310547,146.1199951171875,146.61000061035156,3848000
2023-11-28,146.42999267578125,147.14999389648438,146.08999633789062,146.47000122070312,3960800
2023-11-29,147.1199951171875,148.0800018310547,146.85000610351562,147.0500030517578,5732900
2023-11-30,147.5500030517578,148.3699951171875,146.8699951171875,148.3000030517578,7763200
2023-12-01,148.16000366210938,150.57000732421875,148.00999450683594,150.52999877929688,12060800
2023-12-04,149.52999877929688,151.00999450683594,149.52999877929688,150.60000610351562,9572900
2023-12-05,149.97999572753906,150.02000427246094,148.94000244140625,149.25999450683594,6384200
2023-12-06,149.97000122070312,150.6199951171875,149.17999267578125,149.30999755859375,5237800
2023-12-07,149.7899932861328,150.27000427246094,149.41000366210938,150.10000610351562,6054300
2023-12-08,149.97000122070312,150.9499969482422,149.88999938964844,150.57000732421875,5181700
2023-12-11,150.75999450683594,151.92999267578125,150.67999267578125,151.91000366210938,7130700
2023-12-12,151.97999572753906,152.3800048828125,151.22999572753906,152.17999267578125,4633800
2023-12-13,152.16000366210938,155.4499969482422,151.92999267578125,155.41000366210938,11782700
2023-12-14,156.66000366210938,158.25,156.66000366210938,157.52999877929688,21351900
2023-12-15,157.2899932861328,157.30999755859375,155.8800048828125,156.41000366210938,8883500
2023-12-18,156.39999389648438,156.50999450683594,155.6300048828125,155.8699951171875,8628600
2023-12-19,156.39999389648438,157.25,156.1999969482422,157.17999267578125,10130900
2023-12-20,156.8000030517578,157.3800048828125,154.50999450683594,154.5800018310547,7411100
2023-12-21,155.8300018310547,156.52000427246094,155.07000732421875,156.47999572753906,6988900
2023-12-22,156.9199981689453,157.58999633789062,156.33999633789062,157.00999450683594,5749900
2023-12-26,157.2899932861328,158.32000732421875,157.0500030517578,157.91000366210938,4053100
2023-12-27,158.0800018310547,158.32000732421875,157.58999633789062,158.05999755859375,4380300
2023-12-28,158.05999755859375,158.60000610351562,158.0500030517578,158.41000366210938,4047000
2023-12-29,158.0399932861328,158.52999877929688,157.3300018310547,157.8000030517578,5339200
2024-01-02,157.02000427246094,158.35000610351562,156.77000427246094,157.85000610351562,9816500
2024-01-03,156.97999572753906,156.97999572753906,155.3000030517578,155.52000427246094,9207500
2024-01-04,155.4600067138672,156.2899932861328,155.1999969482422,155.25999450683594,5621600
